Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Passed,Parent Education Level_Associate,Parent Education Level_Bachelor,Parent Education Level_Doctorate,Parent Education Level_High School,Parent Education Level_Master
S11010,,0.6803038994034034,0.016156172149602216,0.0,0.0,True,False,False,False,False
S11011,0.2061692646334338,2.6472159503530315,0.3207630307390293,1.0,0.0,False,False,False,False,True
S11012,-0.11185342495076728,1.0827411476795419,0.6751016213430575,0.0,0.0,False,False,False,False,True
S11013,-0.13172984304977978,-0.07929640671780798,0.128052569182453,0.0,0.0,False,True,False,False,False
S11014,-0.7677752222181823,0.49920713767914127,-0.15790488990149953,0.0,0.0,False,False,False,False,True
S11015,0.9415967342968988,1.399660480697001,-0.9598290686369313,0.0,1.0,True,False,False,False,False
S11016,,0.6098773809550796,2.0178583857372696,0.0,0.0,False,False,False,False,True
S11017,-0.17148267924780514,0.7758827458689865,0.48239115978648117,1.0,0.0,False,True,False,False,False
S11018,-0.7280223860201571,1.2839597718176112,-0.02735909336317333,1.0,,True,False,False,False,False
S11019,-1.3243149289905343,2.531515241473641,-0.3257494854507757,0.0,1.0,False,False,True,False,False
S11020,1.2993722600791253,-0.9545974217184098,0.16535136819340296,0.0,0.0,False,False,True,False,False
S11021,0.5639447904156603,0.690364830610307,-0.03357555986499803,1.0,0.0,False,False,True,False,False
S11022,-1.60258478237671,0.448902481644624,8.834130229935586e-16,0.0,1.0,False,True,False,False,False
S11023,0.762708971405786,-0.40124620533871913,-0.5619752125201279,1.0,1.0,False,False,True,False,False
S11024,0.9217203161978863,-0.6628304167182091,1.5391904650967403,1.0,0.0,False,True,False,False,False
S11025,0.12666359223738344,1.6461532952661362,0.6129369563248069,1.0,0.0,False,False,False,True,False
S11026,1.597518531564314,-1.040115336977089,-1.7120215153577627,1.0,1.0,False,False,True,False,False
S11027,0.2260456827324463,-1.4324916540463244,0.23994896621530376,1.0,0.0,False,False,False,False,True
S11028,-1.4038206013865844,-0.5823429670629813,0.7248333533576578,1.0,0.0,True,False,False,False,False
S11029,0.36518060942553454,-1.8047461087017524,-1.2582194607245336,1.0,0.0,False,True,False,False,False
S11030,0.24592210083145882,-0.8640490408562783,8.834130229935586e-16,0.0,0.0,False,False,False,True,False
S11031,-0.5888874593270691,-1.0753285962012513,0.5632052243102067,0.0,0.0,False,False,True,False,False
S11032,0.5838212085146728,0.071617561385744,-1.2457865277208837,0.0,1.0,False,True,False,False,False
S11033,-1.6423376185747356,1.4399042055246154,-0.1889872224106248,0.0,0.0,False,False,False,False,False
S11034,1.0012259885939367,-0.6074952950802399,-1.0903748651752574,,0.0,False,False,False,True,False
S11035,-0.8671573127132451,0.856370195524214,0.755915685866783,1.0,0.0,False,False,True,False,False
S11036,-0.966539403208308,0.7406694866448243,-0.9784784681424062,1.0,1.0,False,True,False,False,False
S11037,-0.11185342495076728,-2.2474270818055047,-0.8976644036186807,0.0,0.0,False,False,False,False,True
S11038,0.44468628182158454,-0.5672515702526262,0.04723850465872748,0.0,0.0,False,False,False,False,True
S11039,0.1664164284354088,-0.39118527413181553,1.9059619887044177,0.0,0.0,False,True,False,False,False
S11040,-0.7280223860201571,0.3684150319893958,1.1102542764708112,1.0,0.0,False,False,False,False,False
S11041,-0.48950536883200624,0.5595727249205622,-0.947396135633281,1.0,0.0,False,False,False,False,True
S11042,-1.1255507480004086,0.31811037595487845,-1.171188929698983,1.0,1.0,False,False,False,False,False
S11043,,-0.9143536968907957,-0.580624612025603,0.0,1.0,False,True,False,False,False
S11044,1.080731660989987,-0.6527694855113058,-1.3328170587464345,0.0,0.0,False,False,True,False,False
S11045,0.007405083643308085,-1.5280705005119073,0.7061839538521827,0.0,0.0,False,False,False,False,False
S11046,0.8620910619008488,0.05149569897193679,0.5880710903175073,0.0,1.0,False,True,False,False,False
S11047,1.458383604871226,-0.38112434292491193,0.8242968173868591,,1.0,False,False,False,False,True
S11048,-0.5690110412280566,0.5243594656963999,0.016156172149602216,1.0,1.0,False,False,False,True,False
S11049,-0.17148267924780514,0.6853343650068555,0.08453730366967745,0.0,1.0,False,False,False,False,True
S11050,2.1739346564356783,-0.35094154930420185,-1.0219937336551819,1.0,0.0,False,False,False,False,True
S11051,1.4385071867722132,0.2678057199203612,0.22751603321165348,0.0,1.0,False,False,False,True,False
S11052,-1.6622140366737481,-0.23021037482135995,1.1537695419835867,1.0,0.0,False,False,False,True,False
S11053,,-1.135694183442672,-0.4314294159818018,1.0,1.0,False,True,False,False,False
S11054,0.007405083643308085,-0.8187748504252128,0.3518453632481545,1.0,,False,False,False,False,True
S11055,0.8223382257028234,-2.297731737840022,0.0348055716550772,1.0,0.0,True,False,False,False,False
S11056,-0.7280223860201571,-0.4113071365456228,-0.5246764135091776,1.0,1.0,False,True,False,False,False
S11057,-0.82740447651522,-0.6125257606836917,0.45130882727735594,1.0,0.0,False,False,True,False,False
S11058,-0.6683931317231194,-1.115572321028865,1.669736261635066,1.0,1.0,False,False,False,False,True
S11059,-0.5690110412280566,0.8110960050931488,1.2532330060127872,1.0,1.0,False,False,False,False,False
S11060,0.8223382257028234,0.5142985344894964,-0.8106338725931301,0.0,1.0,False,False,False,False,True
S11061,-1.1653035841984338,0.5444813281102064,0.08453730366967745,1.0,1.0,False,False,True,False,False
S11062,-0.6087638774260816,0.6803038994034034,0.6564522218375825,1.0,0.0,True,False,False,False,False
S11063,-1.761596127168811,-0.013900353872935594,0.04723850465872748,0.0,1.0,False,False,False,False,False
S11064,1.0012259885939367,-0.023961285079839204,-1.2271371282154084,0.0,1.0,False,False,True,False,False
S11065,1.2794958419801123,0.8211569363000517,-0.7298198080694042,0.0,0.0,False,True,False,False,False
S11066,-0.310617605940893,0.6551515713861447,0.556988757808382,0.0,1.0,False,False,True,False,False
S11067,-0.2907411878418805,1.0173450948346696,1.7691997256642673,0.0,0.0,False,False,True,False,False
S11068,0.4645626999205974,-0.05917454430400147,-0.6303563440402037,,1.0,True,False,False,False,False
S11069,1.478260022970238,-1.0049020777529272,-0.9163138031241558,1.0,0.0,False,False,False,True,False
S11070,0.40493344562355954,-7.148721584047355e-16,8.834130229935586e-16,1.0,0.0,True,False,False,False,False
S11071,-0.688269549822132,-0.5974343638733367,0.19021723420070352,0.0,0.0,False,False,False,True,False
S11072,-1.60258478237671,0.6450906401792411,-0.3879141504690262,0.0,0.0,True,False,False,False,False
S11073,-1.1056743299013958,0.2778666511272648,8.834130229935586e-16,0.0,1.0,False,False,False,False,True
S11074,0.08691075603935844,0.036404302161581734,-0.15790488990149953,0.0,,False,False,False,False,True
S11075,-0.6485167136241068,-0.4062766709421706,0.6751016213430575,0.0,1.0,False,False,True,False,False
S11076,0.2061692646334338,0.992192766817411,0.18400076769887883,0.0,0.0,False,True,False,False,False
S11077,-0.5491346231290439,0.9167357827656349,-1.4571463887829355,0.0,1.0,False,True,False,False,False
S11078,-1.0460450756043582,-0.5773125014595298,-0.14547195689784925,1.0,0.0,True,False,False,False,False
S11079,-1.1653035841984338,-1.251394892322062,1.6821691946387163,1.0,1.0,False,False,False,False,True
S11080,1.5577656953662888,0.1671964078513265,1.0045743459397851,0.0,1.0,False,False,False,False,True
S11081,0.8819674799998614,1.1783199941451252,1.1413366089799364,0.0,0.0,False,False,False,False,False
S11082,1.7366534582574018,-1.2815776859427723,-0.804417406091305,0.0,0.0,False,False,False,False,False
S11083,0.5440683723166474,0.4589634128515276,0.3083300977353799,1.0,1.0,False,False,False,False,True
S11084,-0.40999969643595585,-0.8388967128390197,0.8553791498959844,0.0,0.0,False,True,False,False,False
S11085,1.319248678178138,-1.0350848713736371,0.0410220381569019,0.0,1.0,False,False,False,True,False
S11086,-0.03234775255471692,0.9217662483690864,1.0729554774598613,1.0,0.0,False,False,False,False,True
S11087,0.2260456827324463,0.6400601745757897,-0.8230668055967799,0.0,1.0,False,True,False,False,False
S11088,-0.03234775255471692,-0.16481432197648757,0.17156783469522854,1.0,0.0,False,False,False,False,True
S11089,-2.9144283769115398,0.7809132114724381,-0.580624612025603,0.0,,False,False,False,False,True
S11090,1.597518531564314,0.675273433799952,1.3526964700419886,0.0,,False,False,False,False,True
S11091,0.5043155361186223,-1.5079486380981004,-0.07709082537777358,1.0,1.0,False,False,False,True,False
S11092,,0.071617561385744,-0.2262860214215752,1.0,1.0,False,False,False,False,True
S11093,,1.4097214119039045,-1.0841583986734322,1.0,1.0,False,True,False,False,False
S11094,0.1664164284354088,0.463993878454979,0.7434827528631336,,0.0,False,False,True,False,False
S11095,-0.5888874593270691,-2.6448338644781915,0.3829276957572798,0.0,0.0,False,False,True,False,False
S11096,0.6235740447126977,-1.0904199930116063,-0.04600849286864831,1.0,1.0,False,False,False,False,True
S11097,-1.2845620927925092,0.9871623012139595,0.5321228918010814,1.0,0.0,False,False,True,False,False
S11098,0.1862928465344213,-0.572282035856078,0.9734920134306598,1.0,,False,False,True,False,False
S11099,0.5639447904156603,1.1129239413002527,0.15913490169157826,0.0,1.0,False,False,True,False,False
S11100,-0.19135909734681764,2.043560077938823,0.3891441622591054,0.0,0.0,False,False,True,False,False
S11101,0.385057027524547,-0.2553627028386186,0.4761746932846556,0.0,0.0,False,False,False,False,True
S11102,-0.9864158213073205,-0.6376780887009503,-1.6685062498449872,1.0,0.0,False,False,True,False,False
S11103,-0.9466629851092954,-1.025023940166734,0.4140100282664051,1.0,1.0,False,False,True,False,False
S11104,0.24592210083145882,0.7507304178517279,-1.5566098528121364,0.0,0.0,False,False,False,True,False
S11105,0.6832032990097356,-0.6225866918905953,-0.02114262686134863,0.0,1.0,False,False,False,False,True
S11106,-1.8609782176638738,-0.4163376021490742,0.5010405592919561,0.0,1.0,False,False,True,False,False
S11107,0.5241919542176349,-1.1306637178392205,-1.7306709148632378,0.0,0.0,False,False,False,False,True
S11108,-0.5292582050300314,-0.45155086137323647,0.022372638651426916,1.0,0.0,False,False,True,False,False
S11109,-0.19135909734681764,-0.72319600395963,-0.356831817959901,0.0,1.0,False,True,False,False,False
S11110,-1.3243149289905343,-2.005964732839822,-0.25736835393070046,0.0,1.0,True,False,False,False,False
S11111,-0.8472808946142325,-0.8590185752528265,0.6999674873503581,1.0,1.0,True,False,False,False,False
S11112,0.9614731523959117,0.7356390210413729,1.7443338596569669,1.0,1.0,False,True,False,False,False
S11113,0.047157919841333086,1.3443253590590323,0.6564522218375825,0.0,0.0,False,False,False,False,True
S11114,-0.37024686023793085,-0.11954013154542169,-0.002493227355872765,1.0,1.0,False,False,True,False,False
S11115,-0.11185342495076728,0.02131290535122668,-1.2830853267318343,0.0,1.0,False,False,False,True,False
S11116,0.48443911801960987,0.27283618552381333,1.2470165395109625,0.0,,False,False,True,False,False
S11117,0.44468628182158454,1.9630726282835953,-0.1765542894069745,0.0,0.0,False,False,True,False,False
S11118,-0.07210058875274228,-1.0300544057701857,-1.6001251183249114,0.0,1.0,False,True,False,False,False
S11119,1.1006080790889996,-1.2815776859427723,-1.1028077981789073,1.0,0.0,False,False,False,False,True
S11120,0.9813495704949242,-0.06420500990745293,-1.2084877287099334,0.0,1.0,False,False,True,False,False
S11121,0.424809863722572,0.38350642879975155,-1.0655089991679574,1.0,1.0,False,False,False,False,True
S11122,0.06703433794034594,-0.049113613097097865,0.9175438149142349,1.0,1.0,False,False,False,False,True
S11123,0.6633268809107231,-1.3872174636152586,0.15913490169157826,0.0,1.0,True,False,False,False,False
S11124,0.32542777322750915,0.8764920579380212,0.4761746932846556,1.0,1.0,False,False,False,False,True
S11125,1.0608552428909745,-0.15475339076958397,-2.6382750241296957,1.0,0.0,True,False,False,False,False
S11126,0.9018438980988739,0.5444813281102064,0.6875345543467077,1.0,0.0,True,False,False,False,False
S11127,-1.006292239406333,1.550574448800553,0.556988757808382,0.0,0.0,True,False,False,False,False
S11128,-1.065921493703371,-1.4878267756842931,-1.6995885823541126,0.0,1.0,False,True,False,False,False
S11129,-0.688269549822132,-1.7443805214603316,-1.1898383292044583,0.0,1.0,True,False,False,False,False
S11130,0.9813495704949242,0.5545422593171101,1.0356566784489103,0.0,1.0,False,False,False,False,False
S11131,-1.5628319461786853,-2.0612998544777907,-0.580624612025603,,1.0,False,True,False,False,False
S11132,,-0.4163376021490742,0.9113273484124094,0.0,1.0,False,False,False,False,True
S11133,0.36518060942553454,-0.587373432666433,-0.014926160359523048,0.0,1.0,True,False,False,False,False
S11134,1.1602373333860374,0.3482931695755893,-0.5060270140037025,1.0,0.0,False,False,True,False,False
S11135,0.1862928465344213,-0.682952279132016,-0.15790488990149953,0.0,1.0,False,False,False,True,False
S11136,-1.3243149289905343,0.47908527526533407,-1.886082577408864,1.0,1.0,False,False,True,False,False
S11137,,-1.0853895274081544,0.32697949724085484,0.0,1.0,True,False,False,False,False
S11138,,-1.2614558235289652,-1.1463230636916828,0.0,0.0,True,False,False,False,False
S11139,-0.5292582050300314,0.006221508540871623,-1.7306709148632378,,0.0,False,False,False,False,True
S11140,-0.17148267924780514,0.09173942379955051,-1.4074146567683352,1.0,0.0,True,False,False,False,False
S11141,-1.145427166099421,0.28289711673071694,-0.8727985376113806,0.0,1.0,True,False,False,False,False
S11142,1.478260022970238,1.475117464748777,0.5196899587974312,1.0,0.0,False,False,False,False,False
S11143,-1.3044385108915215,1.2738988406107077,-0.7733350735821797,1.0,1.0,False,True,False,False,False
S11144,1.3391250962771504,0.43884155043772033,0.6751016213430575,0.0,1.0,False,False,False,False,False
S11145,1.18011375148505,0.8010350738862453,0.7994309513795586,1.0,1.0,False,False,False,True,False
S11146,0.9018438980988739,0.24768385750655464,0.8740285494014594,0.0,,False,False,False,False,True
S11147,-0.688269549822132,1.1732895285416731,1.688385661140541,1.0,1.0,False,False,True,False,False
S11148,0.3453041913265217,0.35332363517904075,8.834130229935586e-16,,0.0,False,False,False,False,True
S11149,-1.2646856746934967,-0.5672515702526262,0.5134734922956065,1.0,0.0,False,False,False,True,False
S11150,0.9217203161978863,-0.7684701943906955,-0.6241398775383785,1.0,0.0,False,False,False,False,True
S11151,-0.07210058875274228,1.143106734920963,-2.184472969496467,1.0,1.0,True,False,False,False,False
S11152,-0.3901232783369434,-0.20002758120064984,0.27103129872442905,1.0,1.0,True,False,False,False,False
S11153,-1.2050564203964587,1.9127679722490778,-1.3017347262373091,1.0,1.0,False,True,False,False,False
S11154,,-7.148721584047355e-16,8.834130229935586e-16,,1.0,False,False,False,True,False
S11155,-1.0261686575053457,1.2437160469899975,-1.1152407311825576,0.0,0.0,False,False,True,False,False
S11156,,-0.44148993016633287,0.575638157313857,0.0,1.0,True,False,False,False,False
S11157,-0.3901232783369434,-7.148721584047355e-16,0.8740285494014594,1.0,1.0,False,False,True,False,False
S11158,-0.15160626114879264,-1.321821410770386,0.12183610268062829,0.0,1.0,False,False,False,False,True
S11159,0.6633268809107231,-1.865111695943173,-1.0592925326661322,1.0,0.0,True,False,False,False,False
S11160,1.7962827125544396,1.475117464748777,-0.28845068643982574,0.0,0.0,False,False,False,False,False
S11161,1.319248678178138,-7.148721584047355e-16,1.290531805023738,1.0,0.0,False,True,False,False,False
S11162,-0.966539403208308,0.9771013700070559,-0.27601775343617546,1.0,0.0,False,False,False,True,False
S11163,-1.9206074719609112,-0.6728913479251126,-0.4935940810000523,0.0,1.0,False,False,True,False,False
S11164,2.3528224193267917,0.9771013700070559,1.2345836065073121,1.0,0.0,False,False,False,False,True
S11165,2.253440328831729,-0.4465203957697843,2.098672450260995,0.0,1.0,False,False,True,False,False
S11166,0.1862928465344213,-1.231273029908255,-0.3319659519526008,1.0,1.0,False,False,False,False,False
S11167,-1.2646856746934967,0.6350297089723382,-1.5441769198084863,1.0,0.0,False,False,False,False,True
S11168,0.9614731523959117,0.9368576451794421,0.04723850465872748,0.0,0.0,False,False,True,False,False
S11169,-0.09197700685175478,0.629999243368886,-0.3443988849562511,,0.0,False,False,False,False,False
S11170,-0.11185342495076728,-7.148721584047355e-16,1.3526964700419886,1.0,1.0,True,False,False,False,False
S11171,0.9018438980988739,-1.774563315081042,-1.2209206617135837,1.0,,False,False,False,True,False
S11172,0.3453041913265217,-1.0904199930116063,-0.8852314706150305,0.0,,False,False,True,False,False
S11173,-1.1653035841984338,-0.7181655383561781,8.834130229935586e-16,0.0,0.0,False,True,False,False,False
S11174,-0.310617605940893,-0.2754845652524258,0.6191534228266325,0.0,,False,False,False,False,True
S11175,0.6633268809107231,1.1229848725071556,-1.0157772671533567,1.0,0.0,False,True,False,False,False
S11176,,-0.1296010627523253,0.9734920134306598,1.0,0.0,False,True,False,False,False
S11177,0.2657985189304717,-2.1317263729261153,-0.48737761449822714,1.0,1.0,False,True,False,False,False
S11178,0.9415967342968988,-2.619681536460933,8.834130229935586e-16,0.0,1.0,False,False,True,False,False
S11179,-0.3503704421389184,-0.7131350727527264,8.834130229935586e-16,0.0,0.0,False,False,False,True,False
S11180,0.1862928465344213,-0.5320383110284639,-1.3017347262373091,0.0,0.0,False,False,False,False,True
S11181,-3.351709575089817,0.34326270397213715,-1.2333535947172336,1.0,1.0,False,False,False,False,True
S11182,-0.42987611453496855,-1.4727353788739381,8.834130229935586e-16,1.0,1.0,False,False,True,False,False
S11183,0.762708971405786,-1.4073393260290656,0.10318670317515242,1.0,0.0,False,False,False,True,False
S11184,-0.3901232783369434,0.44387201604117177,0.9610590804270105,1.0,,False,False,False,False,True
S11185,-0.449752532633981,1.329233962248677,-0.4127800164763268,0.0,0.0,False,False,True,False,False
S11186,-1.0261686575053457,-1.9908733360294664,0.5383393583029061,1.0,1.0,False,False,True,False,False
S11187,1.0012259885939367,-0.7885920568045024,-0.7795515400840048,0.0,0.0,False,False,False,True,False
S11188,0.5440683723166474,1.1028630100933492,1.5702727976058655,0.0,0.0,True,False,False,False,False
S11189,0.8223382257028234,0.9267967139725386,-0.2635848204325252,1.0,0.0,False,False,False,True,False
S11190,-1.701966872871773,-0.9445364905115061,-0.8168503390949552,1.0,0.0,False,True,False,False,False
S11191,-0.15160626114879264,1.1531676661278665,-1.2147041952117585,0.0,1.0,True,False,False,False,False
S11192,-0.270864769742868,0.03137383655813029,-1.0965913316770826,1.0,0.0,False,False,False,False,True
S11193,-0.270864769742868,0.6501211057826932,-1.2147041952117585,1.0,,False,False,False,False,True
S11194,-0.6087638774260816,-0.72319600395963,1.5827057306095158,0.0,1.0,False,False,True,False,False
S11195,-0.3304940240399055,0.2778666511272648,8.834130229935586e-16,0.0,1.0,False,False,False,True,False
S11196,0.842214643801836,-1.1859988394771892,-0.3008836194434756,0.0,1.0,False,True,False,False,False
S11197,-1.900731053861899,-0.5622211046491747,3.043575358538403,0.0,1.0,False,False,True,False,False
S11198,1.7764062944554266,-0.3106978244765881,1.396211735554764,0.0,0.0,False,False,True,False,False
S11199,0.48443911801960987,0.1269526830237128,-1.196054795706283,1.0,1.0,False,False,False,False,True
S11200,-0.03234775255471692,2.4057536013873477,1.2283671400054876,1.0,1.0,True,False,False,False,False
S11201,,2.5616980350943517,-0.3630482844617261,0.0,0.0,False,True,False,False,False
S11202,-1.4435734375846097,-0.4062766709421706,-0.14547195689784925,0.0,0.0,True,False,False,False,False
S11203,-0.6485167136241068,1.475117464748777,-0.580624612025603,1.0,0.0,False,False,False,True,False
S11204,-0.11185342495076728,-1.1306637178392205,-0.17033782290514937,0.0,1.0,True,False,False,False,False
S11205,1.3590015143761631,0.38853689440320305,-0.5868410785274281,1.0,0.0,False,False,False,False,True
S11206,-0.03234775255471692,-0.7030741415458232,-0.3443988849562511,0.0,0.0,False,True,False,False,False
S11207,0.4645626999205974,-0.46664225818359156,-0.4189964829781515,1.0,0.0,True,False,False,False,False
S11208,-0.5690110412280566,-7.148721584047355e-16,0.40779356176458037,0.0,0.0,False,True,False,False,False
S11209,0.48443911801960987,-0.40124620533871913,0.43887589427370566,1.0,1.0,True,False,False,False,False
S11210,1.6770242039603638,-0.6678608823216609,0.09697023667332773,1.0,0.0,False,False,True,False,False
S11211,1.0012259885939367,-1.0199934745632822,1.3526964700419886,1.0,0.0,False,False,True,False,False
S11212,-0.07210058875274228,-0.7885920568045024,0.9672755469288351,1.0,0.0,True,False,False,False,False
S11213,0.6832032990097356,-1.4425525852532277,1.203501273998187,0.0,0.0,False,False,False,False,True
S11214,0.5838212085146728,0.21247059828239237,-0.7236033415675794,1.0,,False,False,False,False,True
S11215,0.5043155361186223,0.19234873586858517,-1.1090242646807325,1.0,0.0,False,False,False,False,True
S11216,1.1204844971880121,0.3281713071617821,0.23373249971347906,1.0,1.0,False,True,False,False,False
S11217,1.1006080790889996,-0.023961285079839204,0.35806182974998013,1.0,0.0,False,False,True,False,False
S11218,-0.11185342495076728,-0.5823429670629813,-0.9598290686369313,0.0,,True,False,False,False,False
S11219,0.6434504628117103,-0.6728913479251126,0.28346423172807933,0.0,1.0,False,True,False,False,False
S11220,-0.37024686023793085,0.14707454543752,8.834130229935586e-16,0.0,0.0,False,False,False,True,False
S11221,-0.9069101489112702,-0.06420500990745293,-0.3443988849562511,0.0,1.0,False,False,False,False,False
S11222,-0.2509883516438555,-0.6527694855113058,-1.2395700612190585,,0.0,False,False,False,True,False
S11223,-0.07210058875274228,-0.3006368932696845,0.35806182974998013,0.0,0.0,False,False,False,False,True
S11224,,1.5354830519901979,0.7124004203540083,1.0,0.0,True,False,False,False,False
S11225,0.8620910619008488,1.9681030938870474,-1.9731131084344147,1.0,1.0,False,False,False,True,False
S11226,-2.735540614020427,-0.2352408404248121,-2.9180160167118228,1.0,0.0,False,False,False,False,True
S11227,2.710597945109018,-0.7533787975803404,1.452159934071189,1.0,0.0,False,True,False,False,False
S11228,1.498136441069251,-0.05917454430400147,-1.1214571976843828,0.0,0.0,False,False,True,False,False
S11229,-0.2509883516438555,1.128015338110608,8.834130229935586e-16,0.0,0.0,True,False,False,False,False
S11230,0.007405083643308085,-0.05917454430400147,-1.0095608006515315,0.0,1.0,False,False,False,False,True
S11231,0.3055513551284967,0.34326270397213715,1.060522544456211,0.0,0.0,False,False,True,False,False
S11232,,-0.6779218135285644,0.8491626833941588,1.0,1.0,False,True,False,False,False
S11233,0.2061692646334338,-1.1859988394771892,-0.35061535145807626,1.0,0.0,False,False,False,False,False
S11234,-0.13172984304977978,0.7507304178517279,0.6067204898229822,,0.0,False,False,False,False,True
S11235,,0.18228780466168226,0.23373249971347906,1.0,0.0,False,False,True,False,False
S11236,0.1862928465344213,0.6450906401792411,0.25859836572077877,1.0,0.0,False,False,True,False,False
S11237,-1.3044385108915215,-1.7343195902534283,0.556988757808382,1.0,,False,False,True,False,False
S11238,0.047157919841333086,1.8322805225938505,-0.03357555986499803,,0.0,False,False,False,False,False
S11239,0.1664164284354088,0.23762292629965104,-0.5122434805055273,1.0,1.0,False,False,False,True,False
S11240,0.12666359223738344,-1.8298984367190112,0.8056474178813842,0.0,1.0,False,False,False,False,True
S11241,-0.21123551544583014,0.9771013700070559,0.12183610268062829,1.0,0.0,True,False,False,False,False
S11242,1.1403609152870247,-0.39118527413181553,-0.039792026366823614,1.0,1.0,False,False,True,False,False
S11243,-0.3503704421389184,0.016282439747774515,0.07832083716785275,0.0,1.0,False,True,False,False,False
S11244,0.2260456827324463,-0.49682505180430164,-0.6054904780329031,0.0,,True,False,False,False,False
S11245,1.2993722600791253,-0.11450966594197025,-1.2582194607245336,0.0,1.0,False,False,False,False,False
S11246,-0.07210058875274228,-0.06420500990745293,-0.6179234110365533,1.0,0.0,False,False,False,False,True
S11247,0.2260456827324463,-1.6940758654258143,0.17778430119705324,0.0,0.0,True,False,False,False,False
S11248,-0.09197700685175478,0.856370195524214,-0.10817315788689884,0.0,,False,True,False,False,False
S11249,1.2397430057820875,0.10180035500645411,-1.0468595996624819,1.0,0.0,False,True,False,False,False
S11250,-0.2509883516438555,0.4338110848342689,-1.3452499917500846,0.0,0.0,False,False,True,False,False
S11251,1.2794958419801123,0.8060655394896967,-1.1649724631971579,0.0,0.0,False,True,False,False,False
S11252,-0.09197700685175478,0.10683082060990627,-0.1889872224106248,1.0,1.0,False,False,False,False,True
S11253,-0.8472808946142325,0.31811037595487845,1.4645928670748394,0.0,0.0,False,False,False,False,False
S11254,,-1.492857241287745,-1.152539530193508,0.0,1.0,False,False,False,False,True
S11255,-0.2907411878418805,-0.8489576440459233,0.6378028223321075,0.0,1.0,False,True,False,False,False
S11256,0.6235740447126977,0.071617561385744,-1.3328170587464345,0.0,1.0,False,True,False,False,False
S11257,-2.6957877778224018,0.17222687345477866,8.834130229935586e-16,1.0,1.0,False,False,False,False,True
S11258,0.007405083643308085,0.38853689440320305,-0.6676551430511536,1.0,1.0,False,True,False,False,False
S11259,-0.449752532633981,1.399660480697001,8.834130229935586e-16,1.0,1.0,False,False,True,False,False
S11260,-1.0460450756043582,-7.148721584047355e-16,0.6253698893284573,0.0,1.0,True,False,False,False,False
S11261,,0.35332363517904075,0.05345497116055218,0.0,1.0,True,False,False,False,False
S11262,-0.5690110412280566,0.04646523336848534,0.19643370070252822,1.0,0.0,False,False,True,False,False
S11263,-0.03234775255471692,-0.2654236340455222,0.06588790416420247,0.0,1.0,False,False,True,False,False
S11264,-1.3441913470895468,-0.2251799092179085,1.7008185941441911,1.0,0.0,False,False,False,True,False
S11265,0.32542777322750915,-0.8036834536148578,-1.2209206617135837,0.0,1.0,False,False,False,True,False
S11266,1.3590015143761631,-0.1296010627523253,-0.15790488990149953,0.0,1.0,True,False,False,False,False
S11267,0.28567493702948416,-0.2352408404248121,-0.02114262686134863,1.0,0.0,False,False,False,True,False
S11268,0.802461807603811,-0.16481432197648757,-0.8541491381059052,0.0,1.0,False,False,True,False,False
S11269,1.1006080790889996,-1.7645023838741385,0.718616886855833,1.0,1.0,False,False,False,True,False
S11270,1.2397430057820875,-0.11450966594197025,-0.4314294159818018,0.0,0.0,True,False,False,False,False
S11271,1.8757883849504895,-7.148721584047355e-16,0.7310498198594833,0.0,0.0,False,False,False,True,False
S11272,-0.48950536883200624,-0.07426594111435653,0.05345497116055218,0.0,0.0,False,False,True,False,False
S11273,-0.7081459679211445,-1.115572321028865,-0.36926475096355127,1.0,0.0,False,False,False,True,False
S11274,0.7825853895047985,0.036404302161581734,1.5764892641076902,0.0,1.0,False,False,True,False,False
S11275,0.7030797171087481,-0.3106978244765881,-1.736887381365063,0.0,0.0,False,False,True,False,False
S11276,0.7825853895047985,-0.6427085543044022,0.5507722913065565,,0.0,False,False,False,True,False
S11277,,0.2778666511272648,1.2780988720200879,1.0,0.0,False,False,False,False,True
S11278,0.027281501742320587,0.36338456638594435,-1.419847589771985,0.0,1.0,False,False,False,True,False
S11279,0.424809863722572,-0.06420500990745293,-0.052224959370473896,1.0,1.0,True,False,False,False,False
S11280,-0.966539403208308,0.5595727249205622,0.4140100282664051,1.0,0.0,False,False,False,False,True
S11281,2.1341818202376532,-0.43142899895942927,-0.8354997386004303,1.0,1.0,False,False,True,False,False
S11282,-0.3304940240399055,0.38853689440320305,0.5010405592919561,1.0,0.0,False,False,False,False,True
S11283,-0.2907411878418805,-0.05414407870054931,1.3029647380273883,0.0,0.0,True,False,False,False,False
S11284,-0.3304940240399055,-1.0199934745632822,0.6564522218375825,,1.0,False,False,True,False,False
S11285,-0.6286402955250943,-0.8187748504252128,1.7256844601514918,0.0,1.0,False,False,False,False,True
S11286,-0.7081459679211445,1.158198131731318,-1.0095608006515315,0.0,1.0,False,False,True,False,False
S11287,-0.5093817869310188,1.5706963112143602,-0.23871895442522503,1.0,0.0,True,False,False,False,False
S11288,-1.3441913470895468,0.705456227420662,-1.4509299222811103,1.0,1.0,False,False,False,True,False
S11289,-0.7677752222181823,-0.6024648294767885,-0.4687282149927522,1.0,1.0,True,False,False,False,False
S11290,1.9354176392475275,1.4248128087142597,0.45130882727735594,1.0,1.0,True,False,False,False,False
